date,serial_number,model,capacity_bytes,failure,smart_1_raw,smart_2_raw,smart_3_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_8_raw,smart_9_raw,smart_10_raw,smart_12_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_196_raw,smart_197_raw,smart_199_raw
2019-01-09,PL2331LAGMSTWJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,434.0,6.0,0.0,0.0,42.0,40915.0,0.0,6.0,180.0,180.0,27.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMSU2J,HGST HMS5C4040BLE640,4000787030016,0,0.0,102.0,455.0,6.0,0.0,0.0,42.0,40455.0,0.0,6.0,574.0,574.0,27.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMSURJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,99.0,452.0,8.0,0.0,0.0,42.0,41532.0,0.0,8.0,567.0,567.0,30.0,0.0,0.0,0.0
2019-12-31,PL2331LAGMSUVJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,106.0,547.0,21.0,0.0,0.0,42.0,48694.0,0.0,21.0,573.0,573.0,23.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMSV4J,HGST HMS5C4040BLE640,4000787030016,0,0.0,101.0,554.0,11.0,0.0,0.0,42.0,41252.0,0.0,11.0,349.0,349.0,39.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMSVDJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,109.0,558.0,11.0,0.0,0.0,42.0,41252.0,0.0,11.0,317.0,317.0,34.0,0.0,0.0,0.0
2019-01-08,PL2331LAGMSVRJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,102.0,518.0,10.0,0.0,0.0,42.0,41056.0,0.0,10.0,231.0,231.0,33.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMSW0J,HGST HMS5C4040BLE640,4000787030016,0,0.0,103.0,515.0,13.0,0.0,0.0,43.0,41206.0,0.0,13.0,345.0,345.0,28.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMSWJJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,444.0,6.0,0.0,0.0,41.0,41534.0,0.0,6.0,302.0,302.0,40.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMSY1J,HGST HMS5C4040BLE640,4000787030016,0,0.0,99.0,506.0,13.0,0.0,0.0,43.0,41206.0,0.0,13.0,565.0,565.0,30.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMSYZJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,101.0,446.0,9.0,0.0,0.0,42.0,41254.0,0.0,9.0,489.0,489.0,29.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMT1VJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,101.0,444.0,9.0,0.0,0.0,42.0,41251.0,0.0,9.0,539.0,539.0,28.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMT2YJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,448.0,9.0,0.0,0.0,42.0,41254.0,0.0,9.0,330.0,330.0,28.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMT3TJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,101.0,397.0,9.0,50.0,0.0,43.0,40478.0,0.0,9.0,239.0,239.0,32.0,62.0,0.0,0.0
2019-01-14,PL2331LAGMT3UJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,518.0,11.0,0.0,0.0,40.0,41206.0,0.0,11.0,554.0,554.0,28.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMT3WJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,99.0,459.0,9.0,0.0,0.0,43.0,41256.0,0.0,9.0,498.0,498.0,26.0,0.0,0.0,0.0
2019-02-05,PL2331LAGMT87J,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,515.0,13.0,0.0,0.0,42.0,40952.0,0.0,13.0,621.0,621.0,28.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMTK3J,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,551.0,11.0,0.0,0.0,42.0,41541.0,0.0,11.0,413.0,413.0,29.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMTK7J,HGST HMS5C4040BLE640,4000787030016,0,0.0,102.0,446.0,9.0,0.0,0.0,43.0,41256.0,0.0,9.0,535.0,535.0,24.0,0.0,0.0,0.0
2019-12-31,PL2331LAGMTKSJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,101.0,570.0,20.0,0.0,0.0,43.0,48687.0,0.0,19.0,1056.0,1056.0,25.0,0.0,0.0,0.0
2019-12-31,PL2331LAGMTKWJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,98.0,559.0,14.0,0.0,0.0,42.0,48697.0,0.0,14.0,1017.0,1017.0,23.0,0.0,0.0,0.0
2019-01-12,PL2331LAGMTLEJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,558.0,10.0,0.0,0.0,42.0,41206.0,0.0,10.0,291.0,291.0,26.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMTM4J,HGST HMS5C4040BLE640,4000787030016,0,0.0,101.0,508.0,11.0,0.0,0.0,42.0,41206.0,0.0,11.0,297.0,297.0,32.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMTM5J,HGST HMS5C4040BLE640,4000787030016,0,0.0,103.0,449.0,9.0,0.0,0.0,42.0,41251.0,0.0,9.0,504.0,504.0,28.0,0.0,0.0,1.0
2019-01-14,PL2331LAGMTPWJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,102.0,561.0,11.0,0.0,0.0,42.0,41542.0,0.0,11.0,46.0,46.0,28.0,0.0,0.0,0.0
2019-12-31,PL2331LAGMTR0J,HGST HMS5C4040BLE640,4000787030016,0,0.0,103.0,555.0,14.0,0.0,0.0,42.0,48693.0,0.0,14.0,979.0,979.0,21.0,0.0,0.0,0.0
2019-09-27,PL2331LAGMTS1J,HGST HMS5C4040BLE640,4000787030016,1,0.0,102.0,555.0,12.0,0.0,0.0,42.0,46419.0,0.0,12.0,915.0,915.0,22.0,0.0,0.0,14.0
2019-12-31,PL2331LAGMTS2J,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,550.0,14.0,0.0,0.0,42.0,48687.0,0.0,14.0,215.0,215.0,24.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMTTMJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,446.0,6.0,0.0,0.0,42.0,40915.0,0.0,6.0,667.0,667.0,30.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMTU0J,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,557.0,11.0,0.0,0.0,42.0,41542.0,0.0,11.0,480.0,480.0,29.0,0.0,0.0,0.0
2019-12-31,PL2331LAGMTU8J,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,549.0,24.0,0.0,0.0,42.0,48671.0,0.0,24.0,1001.0,1001.0,24.0,0.0,0.0,0.0
2019-01-13,PL2331LAGMTUTJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,103.0,453.0,6.0,0.0,0.0,41.0,41927.0,0.0,6.0,491.0,491.0,33.0,0.0,0.0,0.0
2019-01-12,PL2331LAGMTUZJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,102.0,552.0,15.0,0.0,0.0,42.0,41993.0,0.0,15.0,524.0,524.0,25.0,0.0,0.0,0.0
2019-01-07,PL2331LAGMTVGJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,101.0,533.0,15.0,0.0,0.0,42.0,41900.0,0.0,15.0,748.0,748.0,23.0,0.0,0.0,0.0
2019-01-13,PL2331LAGMTVTJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,126.0,551.0,12.0,0.0,0.0,42.0,41942.0,0.0,12.0,221.0,221.0,31.0,0.0,0.0,0.0
2019-01-12,PL2331LAGMTWBJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,102.0,457.0,7.0,0.0,0.0,42.0,42016.0,0.0,7.0,518.0,518.0,33.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMTWJJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,99.0,552.0,11.0,0.0,0.0,42.0,41083.0,0.0,11.0,604.0,604.0,21.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMTWNJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,103.0,437.0,8.0,0.0,0.0,42.0,41533.0,0.0,8.0,491.0,491.0,29.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMTX9J,HGST HMS5C4040BLE640,4000787030016,0,0.0,101.0,448.0,5.0,0.0,0.0,42.0,40455.0,0.0,5.0,692.0,692.0,24.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMTYAJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,553.0,16.0,0.0,0.0,42.0,41202.0,0.0,16.0,503.0,503.0,26.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMTYMJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,98.0,439.0,5.0,0.0,0.0,42.0,40456.0,0.0,5.0,716.0,716.0,22.0,0.0,0.0,0.0
2019-02-05,PL2331LAGMTZ1J,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,522.0,13.0,0.0,0.0,41.0,40952.0,0.0,13.0,749.0,749.0,29.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMTZAJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,103.0,413.0,9.0,0.0,0.0,42.0,40478.0,0.0,9.0,535.0,535.0,33.0,0.0,0.0,0.0
2019-12-31,PL2331LAGMU04J,HGST HMS5C4040BLE640,4000787030016,0,0.0,102.0,553.0,20.0,0.0,0.0,42.0,48693.0,0.0,19.0,974.0,974.0,23.0,0.0,0.0,0.0
2019-01-12,PL2331LAGMU05J,HGST HMS5C4040BLE640,4000787030016,0,0.0,102.0,559.0,13.0,0.0,0.0,42.0,41991.0,0.0,13.0,213.0,213.0,25.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMU0BJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,481.0,11.0,0.0,0.0,42.0,41415.0,0.0,11.0,510.0,510.0,29.0,0.0,0.0,0.0
2019-02-05,PL2331LAGMU0RJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,103.0,519.0,13.0,0.0,0.0,42.0,40953.0,0.0,13.0,113.0,113.0,27.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMU0VJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,103.0,507.0,11.0,0.0,0.0,42.0,41207.0,0.0,11.0,393.0,393.0,30.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMU12J,HGST HMS5C4040BLE640,4000787030016,0,0.0,103.0,476.0,11.0,0.0,0.0,42.0,41415.0,0.0,11.0,466.0,466.0,32.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMU1EJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,99.0,444.0,9.0,0.0,0.0,42.0,41253.0,0.0,9.0,434.0,434.0,27.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMU2DJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,98.0,560.0,16.0,0.0,0.0,42.0,41202.0,0.0,16.0,447.0,447.0,23.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMU3EJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,102.0,449.0,6.0,0.0,0.0,42.0,41534.0,0.0,6.0,300.0,300.0,40.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMU4JJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,99.0,450.0,9.0,0.0,0.0,42.0,41251.0,0.0,9.0,509.0,509.0,26.0,0.0,0.0,0.0
2019-01-12,PL2331LAGMU4XJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,99.0,444.0,7.0,0.0,0.0,42.0,42019.0,0.0,7.0,538.0,538.0,31.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMU59J,HGST HMS5C4040BLE640,4000787030016,0,0.0,101.0,560.0,11.0,0.0,0.0,42.0,41253.0,0.0,11.0,553.0,553.0,40.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMU5GJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,102.0,450.0,6.0,0.0,0.0,42.0,40456.0,0.0,6.0,567.0,567.0,25.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMU5YJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,433.0,6.0,0.0,0.0,42.0,40457.0,0.0,6.0,286.0,286.0,26.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMU6XJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,510.0,11.0,0.0,0.0,41.0,41206.0,0.0,11.0,144.0,144.0,30.0,0.0,0.0,0.0
2019-01-12,PL2331LAGMU6ZJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,101.0,517.0,18.0,0.0,0.0,42.0,41874.0,0.0,18.0,420.0,420.0,26.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMU82J,HGST HMS5C4040BLE640,4000787030016,0,0.0,102.0,512.0,11.0,0.0,0.0,42.0,41206.0,0.0,11.0,379.0,379.0,31.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMU8RJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,102.0,455.0,8.0,0.0,0.0,42.0,41532.0,0.0,8.0,490.0,490.0,30.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMU8SJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,99.0,474.0,11.0,0.0,0.0,42.0,41415.0,0.0,11.0,208.0,208.0,35.0,0.0,0.0,0.0
2019-12-31,PL2331LAGMU9DJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,550.0,14.0,0.0,0.0,42.0,48690.0,0.0,14.0,1016.0,1016.0,25.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMU9NJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,449.0,9.0,0.0,0.0,42.0,41251.0,0.0,9.0,539.0,539.0,29.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMUAKJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,102.0,554.0,16.0,0.0,0.0,42.0,41202.0,0.0,16.0,311.0,311.0,27.0,0.0,0.0,0.0
2019-12-31,PL2331LAGMUE5J,HGST HMS5C4040BLE640,4000787030016,0,0.0,102.0,546.0,12.0,0.0,0.0,44.0,48696.0,0.0,12.0,895.0,895.0,22.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMUE7J,HGST HMS5C4040BLE640,4000787030016,0,0.0,99.0,451.0,9.0,0.0,0.0,42.0,41255.0,0.0,9.0,332.0,332.0,28.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMUG3J,HGST HMS5C4040BLE640,4000787030016,0,0.0,108.0,439.0,7.0,0.0,0.0,42.0,40575.0,0.0,7.0,654.0,654.0,29.0,0.0,0.0,0.0
2019-12-31,PL2331LAGMUH3J,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,530.0,22.0,0.0,0.0,42.0,48687.0,0.0,22.0,985.0,985.0,29.0,0.0,0.0,0.0
2019-01-03,PL2331LAGMUH4J,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,452.0,8.0,0.0,0.0,42.0,41269.0,0.0,8.0,301.0,301.0,30.0,0.0,0.0,0.0
2019-02-05,PL2331LAGMUHWJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,101.0,519.0,13.0,0.0,0.0,42.0,40953.0,0.0,13.0,734.0,734.0,27.0,0.0,0.0,0.0
2019-01-12,PL2331LAGMUJ4J,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,457.0,7.0,0.0,0.0,42.0,42014.0,0.0,7.0,555.0,555.0,34.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMUJLJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,101.0,551.0,11.0,0.0,0.0,42.0,41083.0,0.0,11.0,724.0,724.0,23.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMUJVJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,106.0,435.0,6.0,0.0,0.0,42.0,41534.0,0.0,6.0,281.0,281.0,38.0,0.0,0.0,2.0
2019-01-14,PL2331LAGMUK2J,HGST HMS5C4040BLE640,4000787030016,0,0.0,103.0,513.0,13.0,0.0,0.0,43.0,41206.0,0.0,13.0,564.0,564.0,28.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMUKGJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,101.0,510.0,11.0,0.0,0.0,42.0,41206.0,0.0,11.0,499.0,499.0,31.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMUKZJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,95.0,513.0,13.0,0.0,0.0,43.0,41207.0,0.0,13.0,626.0,626.0,30.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMULAJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,102.0,514.0,13.0,0.0,0.0,43.0,41206.0,0.0,13.0,556.0,556.0,29.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMULRJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,96.0,455.0,7.0,0.0,0.0,42.0,40575.0,0.0,7.0,89.0,89.0,28.0,0.0,0.0,0.0
2019-12-31,PL2331LAGMUN9J,HGST HMS5C4040BLE640,4000787030016,0,0.0,107.0,549.0,18.0,0.0,0.0,42.0,48690.0,0.0,18.0,984.0,984.0,28.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMUNHJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,559.0,16.0,0.0,0.0,42.0,41201.0,0.0,16.0,585.0,585.0,21.0,0.0,0.0,0.0
2019-01-08,PL2331LAGMUNMJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,106.0,520.0,10.0,0.0,0.0,43.0,41055.0,0.0,10.0,549.0,549.0,30.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMUP1J,HGST HMS5C4040BLE640,4000787030016,0,0.0,99.0,455.0,8.0,0.0,0.0,42.0,41537.0,0.0,8.0,77.0,77.0,21.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMUP4J,HGST HMS5C4040BLE640,4000787030016,0,0.0,97.0,440.0,8.0,0.0,0.0,42.0,41537.0,0.0,8.0,519.0,519.0,24.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMUP9J,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,440.0,8.0,0.0,0.0,42.0,41537.0,0.0,8.0,294.0,294.0,20.0,0.0,0.0,0.0
2019-01-12,PL2331LAGMUR8J,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,463.0,7.0,0.0,0.0,42.0,42018.0,0.0,7.0,357.0,357.0,31.0,0.0,0.0,0.0
2019-01-07,PL2331LAGMURLJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,532.0,15.0,0.0,0.0,42.0,41901.0,0.0,15.0,605.0,605.0,23.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMURTJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,103.0,445.0,8.0,0.0,0.0,42.0,41539.0,0.0,8.0,563.0,563.0,20.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMUS2J,HGST HMS5C4040BLE640,4000787030016,0,0.0,98.0,450.0,5.0,0.0,0.0,42.0,40455.0,0.0,5.0,595.0,595.0,23.0,0.0,0.0,0.0
2019-01-12,PL2331LAGMUSEJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,103.0,562.0,15.0,0.0,0.0,42.0,41994.0,0.0,15.0,620.0,620.0,25.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMUSXJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,99.0,432.0,8.0,0.0,0.0,42.0,41537.0,0.0,8.0,309.0,309.0,24.0,0.0,0.0,0.0
2019-12-31,PL2331LAGMUSYJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,542.0,21.0,0.0,0.0,42.0,48688.0,0.0,20.0,539.0,539.0,26.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMUURJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,117.0,438.0,7.0,0.0,0.0,42.0,40576.0,0.0,7.0,279.0,279.0,30.0,0.0,0.0,0.0
2019-01-13,PL2331LAGMUV0J,HGST HMS5C4040BLE640,4000787030016,0,0.0,99.0,560.0,12.0,0.0,0.0,42.0,41940.0,0.0,12.0,54.0,54.0,34.0,0.0,0.0,0.0
2019-02-20,PL2331LAGMUXNJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,99.0,544.0,131.0,0.0,0.0,42.0,40250.0,0.0,129.0,855.0,855.0,27.0,0.0,0.0,0.0
2019-01-13,PL2331LAGMUY9J,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,451.0,6.0,37.0,0.0,43.0,41927.0,0.0,6.0,474.0,474.0,35.0,37.0,16.0,0.0
2019-01-07,PL2331LAGMUYJJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,526.0,14.0,0.0,0.0,42.0,41901.0,0.0,14.0,725.0,725.0,22.0,0.0,0.0,0.0
2019-01-08,PL2331LAGMV16J,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,517.0,10.0,0.0,0.0,42.0,41056.0,0.0,10.0,489.0,489.0,29.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMV1YJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,101.0,441.0,8.0,0.0,0.0,42.0,41538.0,0.0,8.0,553.0,553.0,25.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMV63J,HGST HMS5C4040BLE640,4000787030016,0,0.0,101.0,564.0,16.0,0.0,0.0,43.0,41201.0,0.0,16.0,247.0,247.0,25.0,0.0,0.0,289.0
2019-01-09,PL2331LAGMV7YJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,98.0,448.0,7.0,0.0,0.0,42.0,40575.0,0.0,7.0,178.0,178.0,28.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMV7ZJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,103.0,516.0,11.0,0.0,0.0,42.0,41205.0,0.0,11.0,316.0,316.0,31.0,0.0,0.0,0.0
2019-01-08,PL2331LAGMV94J,HGST HMS5C4040BLE640,4000787030016,0,0.0,103.0,512.0,10.0,0.0,0.0,42.0,41057.0,0.0,10.0,537.0,537.0,27.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMVADJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,453.0,9.0,0.0,0.0,42.0,41254.0,0.0,9.0,342.0,342.0,27.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMVALJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,460.0,9.0,0.0,0.0,42.0,41251.0,0.0,9.0,71.0,71.0,28.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMVASJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,103.0,440.0,6.0,0.0,0.0,42.0,40456.0,0.0,6.0,272.0,272.0,26.0,0.0,0.0,0.0
2019-01-12,PL2331LAGMVD0J,HGST HMS5C4040BLE640,4000787030016,0,0.0,107.0,557.0,10.0,0.0,0.0,42.0,41208.0,0.0,10.0,314.0,314.0,23.0,0.0,0.0,0.0
2019-02-05,PL2331LAGMVD2J,HGST HMS5C4040BLE640,4000787030016,0,0.0,99.0,519.0,13.0,0.0,0.0,42.0,40944.0,0.0,13.0,618.0,618.0,29.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMVDXJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,106.0,557.0,11.0,0.0,0.0,42.0,41253.0,0.0,11.0,378.0,378.0,40.0,0.0,0.0,0.0
2019-02-05,PL2331LAGMVDZJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,102.0,519.0,13.0,0.0,0.0,42.0,40950.0,0.0,13.0,111.0,111.0,24.0,0.0,0.0,1.0
2019-01-12,PL2331LAGMVEHJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,554.0,10.0,0.0,0.0,42.0,41206.0,0.0,10.0,557.0,557.0,25.0,0.0,0.0,0.0
2019-01-12,PL2331LAGMVEPJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,556.0,10.0,0.0,0.0,42.0,41206.0,0.0,10.0,535.0,535.0,25.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMVEUJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,100.0,512.0,13.0,0.0,0.0,43.0,41207.0,0.0,13.0,285.0,285.0,27.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMVG3J,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,453.0,7.0,0.0,0.0,42.0,40575.0,0.0,7.0,557.0,557.0,28.0,0.0,0.0,0.0
2019-01-13,PL2331LAGMVK6J,HGST HMS5C4040BLE640,4000787030016,0,0.0,103.0,450.0,7.0,0.0,0.0,42.0,42040.0,0.0,7.0,353.0,353.0,23.0,0.0,0.0,0.0
2019-01-13,PL2331LAGMVK8J,HGST HMS5C4040BLE640,4000787030016,0,0.0,103.0,451.0,6.0,0.0,0.0,42.0,41928.0,0.0,6.0,273.0,273.0,34.0,0.0,0.0,0.0
2019-01-07,PL2331LAGMVKBJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,556.0,14.0,0.0,0.0,42.0,41907.0,0.0,14.0,742.0,742.0,25.0,0.0,0.0,0.0
2019-01-13,PL2331LAGMVKDJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,0.0,4.0,0.0,0.0,42.0,42040.0,0.0,4.0,481.0,481.0,31.0,0.0,0.0,0.0
2019-01-09,PL2331LAGMVKPJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,99.0,476.0,11.0,0.0,0.0,42.0,41417.0,0.0,11.0,379.0,379.0,33.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMVKXJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,101.0,556.0,11.0,0.0,0.0,42.0,41542.0,0.0,11.0,329.0,329.0,31.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMVLMJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,99.0,444.0,9.0,0.0,0.0,42.0,41255.0,0.0,9.0,492.0,492.0,30.0,0.0,0.0,0.0
2019-12-31,PL2331LAGMVM5J,HGST HMS5C4040BLE640,4000787030016,0,0.0,101.0,548.0,14.0,0.0,0.0,43.0,48692.0,0.0,14.0,217.0,217.0,22.0,0.0,0.0,0.0
2019-02-05,PL2331LAGMVN9J,HGST HMS5C4040BLE640,4000787030016,0,0.0,104.0,516.0,13.0,0.0,0.0,42.0,40951.0,0.0,13.0,631.0,631.0,25.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMVNJJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,105.0,441.0,8.0,0.0,0.0,42.0,41533.0,0.0,8.0,523.0,523.0,27.0,0.0,0.0,0.0
2019-01-12,PL2331LAGMVR0J,HGST HMS5C4040BLE640,4000787030016,0,0.0,102.0,556.0,10.0,0.0,0.0,42.0,41206.0,0.0,10.0,330.0,330.0,24.0,0.0,0.0,0.0
2019-12-31,PL2331LAGMVR2J,HGST HMS5C4040BLE640,4000787030016,0,0.0,97.0,533.0,21.0,0.0,0.0,42.0,48691.0,0.0,20.0,904.0,904.0,24.0,0.0,0.0,0.0
2019-01-14,PL2331LAGMVRUJ,HGST HMS5C4040BLE640,4000787030016,0,0.0,99.0,444.0,8.0,0.0,0.0,42.0,41532.0,0.0,8.0,573.0,573.0,28.0,0.0,0.0,0.0
