date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_2_normalized,smart_3_normalized,smart_5_normalized,smart_7_normalized,smart_8_normalized,smart_9_normalized,smart_10_normalized,smart_192_normalized,smart_193_normalized,smart_194_normalized,smart_196_normalized,smart_197_normalized,smart_199_normalized
2019-01-09,PL2331LAGMKNVJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,206.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMKP0J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,145.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,222.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMKP2J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,129.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-12-31,PL2331LAGMKSYJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,128.0,100.0,100.0,113.0,94.0,100.0,100.0,100.0,240.0,100.0,100.0,200.0
2019-09-19,PL2331LAGMKT0J,HGST HMS5C4040BLE640,4000787030016,1,100.0,133.0,141.0,100.0,100.0,113.0,94.0,100.0,100.0,100.0,240.0,100.0,100.0,200.0
2019-01-13,PL2331LAGMKT4J,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,100.0,100.0,100.0,111.0,94.0,100.0,100.0,100.0,222.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMKT9J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,143.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,146.0,100.0,100.0,200.0
2019-02-05,PL2331LAGMKTAJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,148.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,214.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMKTUJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,138.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,206.0,100.0,100.0,200.0
2019-01-13,PL2331LAGMKVAJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,94.0,100.0,100.0,100.0,193.0,100.0,100.0,200.0
2019-01-08,PL2331LAGMKW4J,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,146.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,214.0,100.0,100.0,200.0
2019-01-07,PL2331LAGMKWUJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,128.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMKXNJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,206.0,100.0,100.0,200.0
2019-01-03,PL2331LAGMKYLJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,187.0,100.0,100.0,200.0
2019-01-09,PL2331LAGMKYTJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,250.0,100.0,100.0,200.0
2019-02-20,PL2331LAGMKYWJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,125.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,230.0,100.0,100.0,200.0
2019-01-07,PL2331LAGML09J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,143.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-12,PL2331LAGML0GJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,124.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,230.0,100.0,100.0,200.0
2019-01-06,PL2331LAGML0KJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,125.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-06,PL2331LAGML18J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,124.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-12,PL2331LAGML1DJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,111.0,94.0,100.0,100.0,100.0,181.0,100.0,100.0,200.0
2019-01-13,PL2331LAGML1RJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,100.0,100.0,100.0,115.0,95.0,100.0,100.0,100.0,176.0,100.0,100.0,200.0
2019-01-14,PL2331LAGML1UJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,111.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-12,PL2331LAGML1WJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,94.0,100.0,100.0,100.0,176.0,100.0,100.0,200.0
2019-01-07,PL2331LAGML1ZJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,131.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-12,PL2331LAGML9PJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,126.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,222.0,100.0,100.0,200.0
2019-01-14,PL2331LAGML9WJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,146.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,214.0,100.0,100.0,200.0
2019-01-13,PL2331LAGMLBSJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,123.0,100.0,100.0,111.0,95.0,100.0,100.0,100.0,193.0,100.0,100.0,200.0
2019-12-31,PL2331LAGMLD9J,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,129.0,100.0,100.0,109.0,94.0,100.0,100.0,100.0,214.0,100.0,100.0,200.0
2019-01-07,PL2331LAGMLDWJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,141.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMLJMJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,240.0,100.0,100.0,200.0
2019-01-13,PL2331LAGMLJVJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,94.0,100.0,100.0,100.0,206.0,100.0,100.0,200.0
2019-01-13,PL2331LAGMLJXJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,142.0,100.0,100.0,111.0,95.0,100.0,100.0,100.0,214.0,100.0,100.0,200.0
2019-12-31,PL2331LAGMLKKJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,140.0,100.0,100.0,113.0,94.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-12-31,PL2331LAGMLKPJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,140.0,100.0,100.0,113.0,94.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-13,PL2331LAGMLSTJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,162.0,100.0,100.0,200.0
2019-01-07,PL2331LAGMLSWJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,131.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-12,PL2331LAGMLSXJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,126.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-07,PL2331LAGMLT0J,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,131.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMLT9J,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,153.0,100.0,100.0,200.0
2019-01-12,PL2331LAGMLTPJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,125.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-12,PL2331LAGMLTRJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,123.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,230.0,100.0,100.0,200.0
2019-01-12,PL2331LAGMLTSJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,125.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,230.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMLUHJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,132.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,206.0,100.0,100.0,200.0
2019-01-07,PL2331LAGMLUKJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,143.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-07,PL2331LAGMLUXJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,126.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,206.0,100.0,100.0,200.0
2019-01-07,PL2331LAGMLUZJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,127.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-07,PL2331LAGMLV0J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,130.0,100.0,100.0,111.0,95.0,100.0,100.0,100.0,250.0,100.0,100.0,200.0
2019-01-13,PL2331LAGMLVSJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,100.0,100.0,100.0,111.0,94.0,100.0,100.0,100.0,214.0,100.0,100.0,200.0
2019-01-07,PL2331LAGMLW8J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,142.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-09,PL2331LAGMLWAJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,141.0,100.0,100.0,111.0,95.0,100.0,100.0,100.0,250.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMLXZJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,111.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-13,PL2331LAGMLY3J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,139.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,187.0,100.0,100.0,200.0
2019-01-12,PL2331LAGMM2UJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,124.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,230.0,100.0,100.0,200.0
2019-01-09,PL2331LAGMM3BJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,145.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,250.0,100.0,100.0,200.0
2019-12-31,PL2331LAGMM3TJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,142.0,100.0,100.0,113.0,94.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMM3UJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,140.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,193.0,100.0,100.0,200.0
2019-12-31,PL2331LAGMM4KJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,140.0,100.0,100.0,113.0,94.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMM60J,HGST HMS5C4040BLE640,4000787030016,0,100.0,132.0,145.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,230.0,100.0,100.0,200.0
2019-01-07,PL2331LAGMM61J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,132.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-07,PL2331LAGMM6MJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,139.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,222.0,100.0,100.0,200.0
2019-01-12,PL2331LAGMM6PJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,124.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-03,PL2331LAGMM6VJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,143.0,100.0,100.0,115.0,95.0,100.0,100.0,100.0,166.0,100.0,100.0,200.0
2019-01-12,PL2331LAGMM6XJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,124.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,240.0,100.0,100.0,200.0
2019-01-13,PL2331LAGMM72J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,141.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,187.0,100.0,100.0,200.0
2019-01-13,PL2331LAGMM74J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,139.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,176.0,100.0,100.0,200.0
2019-01-03,PL2331LAGMM7AJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,141.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,222.0,100.0,100.0,200.0
2019-01-12,PL2331LAGMM7MJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,128.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,240.0,100.0,100.0,200.0
2019-01-09,PL2331LAGMM7PJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-13,PL2331LAGMM7SJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,139.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,181.0,100.0,100.0,200.0
2019-01-13,PL2331LAGMM85J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,94.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-12,PL2331LAGMM89J,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,126.0,100.0,100.0,111.0,95.0,100.0,100.0,100.0,240.0,100.0,100.0,200.0
2019-01-12,PL2331LAGMM8BJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,122.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,240.0,100.0,100.0,200.0
2019-01-07,PL2331LAGMM8GJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,129.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-12,PL2331LAGMM8SJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,139.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,214.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMM9DJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,150.0,100.0,100.0,200.0
2019-02-05,PL2331LAGMM9VJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,143.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,240.0,100.0,100.0,200.0
2019-02-05,PL2331LAGMM9ZJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,144.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,240.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMABJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,144.0,100.0,100.0,111.0,95.0,100.0,100.0,100.0,230.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMARJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,153.0,100.0,100.0,200.0
2019-01-13,PL2331LAGMMDMJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,94.0,100.0,100.0,100.0,200.0,100.0,100.0,200.0
2019-01-12,PL2331LAGMMEBJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,124.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-12,PL2331LAGMMENJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,124.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,240.0,100.0,100.0,200.0
2019-01-13,PL2331LAGMMG7J,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,176.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMG9J,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,140.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,200.0,100.0,100.0,200.0
2019-01-12,PL2331LAGMMKYJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,139.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMLMJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,129.0,100.0,100.0,111.0,95.0,100.0,100.0,100.0,240.0,100.0,100.0,200.0
2019-01-09,PL2331LAGMMM2J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,152.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,181.0,100.0,100.0,200.0
2019-01-09,PL2331LAGMMMWJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,150.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,214.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMS4J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,240.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMS8J,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,240.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMS9J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,214.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMSBJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,206.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMSEJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,206.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMSLJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,250.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMSMJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,214.0,100.0,100.0,200.0
2019-01-08,PL2331LAGMMSPJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,146.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,230.0,100.0,100.0,200.0
2019-01-08,PL2331LAGMMT2J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,147.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,240.0,100.0,100.0,200.0
2019-12-31,PL2331LAGMMT4J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,127.0,100.0,100.0,113.0,94.0,100.0,100.0,100.0,250.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMT7J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,250.0,100.0,100.0,200.0
2019-01-09,PL2331LAGMMTHJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,200.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMTNJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,250.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMTSJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,148.0,100.0,100.0,111.0,95.0,100.0,100.0,100.0,214.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMTUJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,140.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,193.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMUSJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,222.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMY2J,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,146.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,222.0,100.0,100.0,200.0
2019-12-31,PL2331LAGMMZ2J,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,140.0,100.0,100.0,113.0,94.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMMZJJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,146.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,153.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMN06J,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,138.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,206.0,100.0,100.0,200.0
2019-01-12,PL2331LAGMN09J,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,138.0,100.0,100.0,111.0,95.0,100.0,100.0,100.0,206.0,100.0,100.0,200.0
2019-12-31,PL2331LAGMN1ZJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,139.0,100.0,100.0,111.0,94.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-09,PL2331LAGMN23J,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,150.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,206.0,100.0,100.0,200.0
2019-12-31,PL2331LAGMN29J,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,140.0,100.0,100.0,113.0,94.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-03,PL2331LAGMN2NJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,100.0,100.0,100.0,111.0,95.0,100.0,100.0,100.0,200.0,100.0,100.0,200.0
2019-01-13,PL2331LAGMN3GJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,115.0,95.0,100.0,100.0,100.0,181.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMN3KJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,129.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,230.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMN4EJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,193.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMN55J,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,147.0,100.0,100.0,111.0,95.0,100.0,100.0,100.0,214.0,100.0,100.0,200.0
2019-01-09,PL2331LAGMN5ZJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,151.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,200.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMN63J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMN6DJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,129.0,100.0,100.0,115.0,95.0,100.0,100.0,100.0,230.0,100.0,100.0,200.0
2019-02-05,PL2331LAGMN6KJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,144.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,222.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMN6VJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,157.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMN8EJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,253.0,100.0,100.0,200.0
2019-12-31,PL2331LAGMN8TJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,133.0,129.0,100.0,100.0,113.0,94.0,100.0,100.0,100.0,214.0,100.0,100.0,200.0
2019-12-31,PL2331LAGMN93J,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,138.0,100.0,100.0,111.0,94.0,100.0,100.0,100.0,250.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMN9EJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,250.0,100.0,100.0,200.0
2019-01-12,PL2331LAGMN9LJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,142.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,240.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMNDPJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,100.0,100.0,100.0,111.0,95.0,100.0,100.0,100.0,230.0,100.0,100.0,200.0
2019-01-09,PL2331LAGMNGJJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,132.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,214.0,100.0,100.0,200.0
2019-01-09,PL2331LAGMNGMJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,187.0,100.0,100.0,200.0
2019-01-09,PL2331LAGMNGWJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,206.0,100.0,100.0,200.0
2019-01-08,PL2331LAGMNHDJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,143.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,206.0,100.0,100.0,200.0
2019-01-09,PL2331LAGMNHHJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,176.0,100.0,100.0,200.0
2019-01-09,PL2331LAGMNHLJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,222.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMNHMJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,100.0,100.0,100.0,111.0,95.0,100.0,100.0,100.0,222.0,100.0,100.0,200.0
2019-01-09,PL2331LAGMNHPJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,100.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,181.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMNKBJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,134.0,145.0,100.0,100.0,113.0,95.0,100.0,100.0,100.0,214.0,100.0,100.0,200.0
2019-01-14,PL2331LAGMNKLJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,135.0,144.0,100.0,100.0,111.0,95.0,100.0,100.0,100.0,230.0,100.0,100.0,200.0
