date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized,smart_10_normalized,smart_184_normalized,smart_187_normalized,smart_190_normalized,smart_191_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_197_normalized,smart_198_normalized
2019-12-31,ZA154ZR2,ST8000NM0055,8001563222016,0,73.0,93.0,100.0,100.0,87.0,75.0,100.0,100.0,100.0,65.0,95.0,90.0,35.0,1.0,100.0,100.0
2019-12-31,ZA154ZRM,ST8000NM0055,8001563222016,0,83.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,77.0,98.0,85.0,23.0,1.0,100.0,100.0
2019-12-31,ZA154ZSC,ST8000NM0055,8001563222016,0,81.0,85.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,74.0,98.0,88.0,26.0,1.0,100.0,100.0
2019-12-31,ZA154ZSE,ST8000NM0055,8001563222016,0,79.0,86.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,52.0,95.0,84.0,48.0,1.0,100.0,100.0
2019-12-31,ZA154ZSM,ST8000NM0055,8001563222016,0,79.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,57.0,95.0,87.0,43.0,1.0,100.0,100.0
2019-12-31,ZA1551ST,ST8000NM0055,8001563222016,0,81.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,69.0,97.0,100.0,31.0,1.0,100.0,100.0
2019-12-31,ZA1551TH,ST8000NM0055,8001563222016,0,81.0,86.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,52.0,51.0,100.0,48.0,1.0,100.0,100.0
2019-12-31,ZA1551TT,ST8000NM0055,8001563222016,0,80.0,86.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,74.0,93.0,100.0,26.0,1.0,100.0,100.0
2019-12-31,ZA1551VR,ST8000NM0055,8001563222016,0,69.0,84.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,78.0,97.0,100.0,22.0,1.0,100.0,100.0
2019-12-31,ZA1551W5,ST8000NM0055,8001563222016,0,83.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,68.0,96.0,100.0,32.0,1.0,100.0,100.0
2019-12-31,ZA1551YJ,ST8000NM0055,8001563222016,0,83.0,86.0,100.0,100.0,89.0,75.0,100.0,100.0,100.0,66.0,97.0,100.0,34.0,1.0,100.0,100.0
2019-12-31,ZA1551YN,ST8000NM0055,8001563222016,0,83.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,71.0,96.0,100.0,29.0,1.0,100.0,100.0
2019-12-31,ZA155201,ST8000NM0055,8001563222016,0,79.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,65.0,96.0,100.0,35.0,1.0,100.0,100.0
2019-12-31,ZA155223,ST8000NM0055,8001563222016,0,83.0,85.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,78.0,96.0,100.0,22.0,1.0,100.0,100.0
2019-12-31,ZA15522N,ST8000NM0055,8001563222016,0,84.0,88.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,72.0,96.0,100.0,28.0,1.0,100.0,100.0
2019-12-31,ZA15522T,ST8000NM0055,8001563222016,0,74.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,76.0,97.0,100.0,24.0,1.0,100.0,100.0
2019-12-31,ZA15524N,ST8000NM0055,8001563222016,0,83.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,78.0,98.0,100.0,22.0,1.0,100.0,100.0
2019-12-31,ZA15525T,ST8000NM0055,8001563222016,0,84.0,85.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,64.0,96.0,100.0,36.0,1.0,100.0,100.0
2019-12-31,ZA155261,ST8000NM0055,8001563222016,0,83.0,86.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,74.0,98.0,100.0,26.0,1.0,100.0,100.0
2019-12-31,ZA15527C,ST8000NM0055,8001563222016,0,83.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,68.0,94.0,100.0,32.0,1.0,100.0,100.0
2019-12-31,ZA15527N,ST8000NM0055,8001563222016,0,73.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,69.0,96.0,100.0,31.0,1.0,100.0,100.0
2019-12-31,ZA15527Y,ST8000NM0055,8001563222016,0,82.0,88.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,71.0,96.0,100.0,29.0,1.0,100.0,100.0
2019-12-31,ZA15528A,ST8000NM0055,8001563222016,0,72.0,84.0,100.0,100.0,89.0,75.0,100.0,100.0,100.0,69.0,92.0,100.0,31.0,1.0,100.0,100.0
2019-12-31,ZA15528H,ST8000NM0055,8001563222016,0,84.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,74.0,92.0,100.0,26.0,1.0,100.0,100.0
2019-12-31,ZA155295,ST8000NM0055,8001563222016,0,83.0,91.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,70.0,94.0,100.0,30.0,1.0,100.0,100.0
2019-12-31,ZA1552AV,ST8000NM0055,8001563222016,0,75.0,92.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,71.0,97.0,100.0,29.0,1.0,100.0,100.0
2019-12-31,ZA1552CB,ST8000NM0055,8001563222016,0,73.0,90.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,69.0,97.0,100.0,31.0,1.0,100.0,100.0
2019-12-31,ZA1552CQ,ST8000NM0055,8001563222016,0,81.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,75.0,97.0,100.0,25.0,1.0,100.0,100.0
2019-12-31,ZA1552DG,ST8000NM0055,8001563222016,0,82.0,87.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,66.0,97.0,100.0,34.0,1.0,100.0,100.0
2019-12-31,ZA1552DM,ST8000NM0055,8001563222016,0,77.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,65.0,98.0,100.0,35.0,1.0,100.0,100.0
2019-12-31,ZA1552E0,ST8000NM0055,8001563222016,0,77.0,84.0,100.0,100.0,93.0,75.0,100.0,100.0,100.0,69.0,97.0,100.0,31.0,1.0,100.0,100.0
2019-12-31,ZA1552EN,ST8000NM0055,8001563222016,0,81.0,86.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,79.0,96.0,100.0,21.0,1.0,100.0,100.0
2019-12-31,ZA1552EV,ST8000NM0055,8001563222016,0,82.0,88.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,77.0,79.0,100.0,23.0,1.0,100.0,100.0
2019-12-31,ZA1552EZ,ST8000NM0055,8001563222016,0,77.0,86.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,66.0,95.0,100.0,34.0,1.0,100.0,100.0
2019-12-31,ZA1552FJ,ST8000NM0055,8001563222016,0,72.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,69.0,84.0,100.0,31.0,1.0,100.0,100.0
2019-12-31,ZA1552FY,ST8000NM0055,8001563222016,0,81.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,78.0,93.0,100.0,22.0,1.0,100.0,100.0
2019-12-31,ZA1552G0,ST8000NM0055,8001563222016,0,100.0,90.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,70.0,93.0,100.0,30.0,100.0,100.0,100.0
2019-12-31,ZA1552G9,ST8000NM0055,8001563222016,0,79.0,86.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,52.0,88.0,100.0,48.0,1.0,100.0,100.0
2019-12-31,ZA1552J1,ST8000NM0055,8001563222016,0,84.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,52.0,96.0,100.0,48.0,1.0,100.0,100.0
2019-12-31,ZA1552KH,ST8000NM0055,8001563222016,0,75.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,64.0,94.0,100.0,36.0,1.0,100.0,100.0
2019-12-31,ZA1552KQ,ST8000NM0055,8001563222016,0,79.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,69.0,98.0,100.0,31.0,1.0,100.0,100.0
2019-12-31,ZA1552L7,ST8000NM0055,8001563222016,0,80.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,73.0,98.0,100.0,27.0,1.0,100.0,100.0
2019-12-31,ZA1552M8,ST8000NM0055,8001563222016,0,83.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,71.0,98.0,100.0,29.0,1.0,100.0,100.0
2019-12-31,ZA1552MT,ST8000NM0055,8001563222016,0,84.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,68.0,93.0,100.0,32.0,1.0,100.0,100.0
2019-12-31,ZA1552RA,ST8000NM0055,8001563222016,0,81.0,87.0,100.0,100.0,93.0,75.0,100.0,100.0,100.0,69.0,93.0,100.0,31.0,1.0,100.0,100.0
2019-12-31,ZA1552SB,ST8000NM0055,8001563222016,0,81.0,84.0,100.0,100.0,88.0,75.0,100.0,100.0,100.0,70.0,95.0,100.0,30.0,1.0,100.0,100.0
2019-12-31,ZA1552SG,ST8000NM0055,8001563222016,0,81.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,74.0,93.0,100.0,26.0,1.0,100.0,100.0
2019-12-31,ZA1552SL,ST8000NM0055,8001563222016,0,83.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,66.0,96.0,100.0,34.0,1.0,100.0,100.0
2019-12-31,ZA1552SM,ST8000NM0055,8001563222016,0,84.0,85.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,69.0,93.0,100.0,31.0,1.0,100.0,100.0
2019-12-31,ZA1552T4,ST8000NM0055,8001563222016,0,78.0,89.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,76.0,93.0,100.0,24.0,1.0,100.0,100.0
2019-12-31,ZA1552XC,ST8000NM0055,8001563222016,0,83.0,86.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,65.0,91.0,100.0,35.0,1.0,100.0,100.0
2019-07-09,ZA15530Y,ST8000NM0055,8001563222016,1,55.0,84.0,100.0,100.0,82.0,80.0,100.0,100.0,98.0,64.0,92.0,100.0,36.0,17.0,100.0,100.0
2019-11-22,ZA15531N,ST8000NM0055,8001563222016,1,71.0,84.0,100.0,99.0,89.0,76.0,100.0,100.0,95.0,68.0,70.0,100.0,32.0,23.0,100.0,100.0
2019-12-31,ZA15532P,ST8000NM0055,8001563222016,0,82.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,63.0,98.0,100.0,37.0,1.0,100.0,100.0
2019-12-31,ZA15533N,ST8000NM0055,8001563222016,0,83.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,63.0,69.0,100.0,37.0,1.0,100.0,100.0
2019-12-31,ZA155355,ST8000NM0055,8001563222016,0,80.0,85.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,77.0,98.0,100.0,23.0,1.0,100.0,100.0
2019-12-31,ZA155359,ST8000NM0055,8001563222016,0,81.0,85.0,100.0,100.0,88.0,75.0,100.0,100.0,100.0,62.0,89.0,100.0,38.0,1.0,100.0,100.0
2019-12-31,ZA15535H,ST8000NM0055,8001563222016,0,77.0,85.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,69.0,75.0,100.0,31.0,1.0,100.0,100.0
2019-12-31,ZA15537Q,ST8000NM0055,8001563222016,0,82.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,68.0,82.0,100.0,32.0,1.0,100.0,100.0
2019-12-31,ZA15538K,ST8000NM0055,8001563222016,0,84.0,85.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,77.0,98.0,100.0,23.0,1.0,100.0,100.0
2019-12-31,ZA155395,ST8000NM0055,8001563222016,0,76.0,85.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,67.0,95.0,100.0,33.0,1.0,100.0,100.0
2019-12-31,ZA1553AR,ST8000NM0055,8001563222016,0,83.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,64.0,74.0,100.0,36.0,1.0,100.0,100.0
2019-12-31,ZA1553BV,ST8000NM0055,8001563222016,0,83.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,69.0,77.0,100.0,31.0,1.0,100.0,100.0
2019-12-31,ZA1553DR,ST8000NM0055,8001563222016,0,84.0,85.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,76.0,97.0,100.0,24.0,1.0,100.0,100.0
2019-12-31,ZA1553ES,ST8000NM0055,8001563222016,0,79.0,84.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,74.0,96.0,100.0,26.0,1.0,100.0,100.0
2019-12-31,ZA1553FD,ST8000NM0055,8001563222016,0,82.0,84.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,72.0,98.0,100.0,28.0,1.0,100.0,100.0
2019-12-31,ZA1553FF,ST8000NM0055,8001563222016,0,83.0,85.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,69.0,83.0,100.0,31.0,1.0,100.0,100.0
2019-12-31,ZA1553FH,ST8000NM0055,8001563222016,0,79.0,85.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,78.0,98.0,100.0,22.0,1.0,100.0,100.0
2019-12-31,ZA1553FL,ST8000NM0055,8001563222016,0,76.0,85.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,66.0,82.0,100.0,34.0,1.0,100.0,100.0
2019-12-31,ZA1553H8,ST8000NM0055,8001563222016,0,80.0,99.0,100.0,100.0,85.0,98.0,100.0,100.0,100.0,61.0,95.0,100.0,39.0,80.0,100.0,100.0
2019-12-31,ZA1553HX,ST8000NM0055,8001563222016,0,77.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,78.0,97.0,100.0,22.0,1.0,100.0,100.0
2019-12-31,ZA1553JN,ST8000NM0055,8001563222016,0,71.0,98.0,100.0,100.0,82.0,99.0,100.0,100.0,100.0,52.0,100.0,100.0,48.0,71.0,100.0,100.0
2019-12-31,ZA1553LN,ST8000NM0055,8001563222016,0,70.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,74.0,93.0,100.0,26.0,1.0,100.0,100.0
2019-12-31,ZA1553PX,ST8000NM0055,8001563222016,0,82.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,62.0,89.0,100.0,38.0,1.0,100.0,100.0
2019-12-31,ZA1553R2,ST8000NM0055,8001563222016,0,83.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,70.0,71.0,100.0,30.0,1.0,100.0,100.0
2019-12-31,ZA1553TA,ST8000NM0055,8001563222016,0,83.0,90.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,58.0,93.0,100.0,42.0,1.0,100.0,100.0
2019-12-31,ZA1553TB,ST8000NM0055,8001563222016,0,79.0,84.0,100.0,100.0,88.0,75.0,100.0,100.0,100.0,74.0,95.0,88.0,26.0,1.0,100.0,100.0
2019-12-31,ZA1553V1,ST8000NM0055,8001563222016,0,81.0,90.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,59.0,96.0,100.0,41.0,1.0,100.0,100.0
2019-12-31,ZA1553VN,ST8000NM0055,8001563222016,0,77.0,84.0,100.0,100.0,87.0,75.0,100.0,100.0,100.0,68.0,97.0,100.0,32.0,1.0,100.0,100.0
2019-12-31,ZA1553W6,ST8000NM0055,8001563222016,0,80.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,64.0,96.0,100.0,36.0,1.0,100.0,100.0
2019-12-31,ZA1553WB,ST8000NM0055,8001563222016,0,83.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,74.0,96.0,100.0,26.0,1.0,100.0,100.0
2019-12-31,ZA1553Z7,ST8000NM0055,8001563222016,0,82.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,65.0,95.0,100.0,35.0,1.0,100.0,100.0
2019-12-31,ZA1553ZD,ST8000NM0055,8001563222016,0,72.0,85.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,65.0,91.0,100.0,35.0,1.0,100.0,100.0
2019-12-31,ZA1553ZE,ST8000NM0055,8001563222016,0,82.0,86.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,73.0,94.0,100.0,27.0,1.0,100.0,100.0
2019-12-31,ZA1553ZK,ST8000NM0055,8001563222016,0,78.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,63.0,94.0,100.0,37.0,1.0,100.0,100.0
2019-12-31,ZA155402,ST8000NM0055,8001563222016,0,84.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,69.0,55.0,100.0,31.0,1.0,100.0,100.0
2019-12-31,ZA15540Z,ST8000NM0055,8001563222016,0,81.0,85.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,78.0,95.0,100.0,22.0,1.0,100.0,100.0
2019-12-31,ZA15542K,ST8000NM0055,8001563222016,0,81.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,70.0,93.0,100.0,30.0,1.0,100.0,100.0
2019-12-31,ZA1554BB,ST8000NM0055,8001563222016,0,76.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,67.0,84.0,85.0,33.0,1.0,100.0,100.0
2019-10-29,ZA1554BL,ST8000NM0055,8001563222016,1,78.0,94.0,100.0,100.0,90.0,77.0,100.0,100.0,99.0,60.0,89.0,86.0,40.0,21.0,100.0,100.0
2019-12-31,ZA1554BP,ST8000NM0055,8001563222016,0,80.0,92.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,64.0,89.0,87.0,36.0,1.0,100.0,100.0
2019-12-31,ZA1554C6,ST8000NM0055,8001563222016,0,80.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,76.0,98.0,86.0,24.0,1.0,100.0,100.0
2019-12-31,ZA155872,ST8000NM0055,8001563222016,0,79.0,97.0,100.0,100.0,88.0,80.0,100.0,100.0,100.0,67.0,94.0,88.0,33.0,1.0,100.0,100.0
2019-12-31,ZA15587B,ST8000NM0055,8001563222016,0,84.0,92.0,100.0,100.0,89.0,75.0,100.0,100.0,100.0,66.0,89.0,87.0,34.0,1.0,100.0,100.0
2019-12-31,ZA1558B2,ST8000NM0055,8001563222016,0,79.0,84.0,100.0,100.0,87.0,75.0,100.0,100.0,100.0,73.0,90.0,90.0,27.0,1.0,100.0,100.0
2019-12-31,ZA1558D6,ST8000NM0055,8001563222016,0,77.0,90.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,68.0,93.0,87.0,32.0,1.0,100.0,100.0
2019-12-31,ZA1558RG,ST8000NM0055,8001563222016,0,79.0,92.0,100.0,100.0,88.0,75.0,100.0,100.0,100.0,71.0,98.0,88.0,29.0,1.0,100.0,100.0
2019-12-31,ZA1558S0,ST8000NM0055,8001563222016,0,80.0,92.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,65.0,24.0,86.0,35.0,1.0,100.0,100.0
2019-12-31,ZA15592Z,ST8000NM0055,8001563222016,0,77.0,95.0,100.0,100.0,82.0,100.0,100.0,100.0,100.0,64.0,99.0,100.0,36.0,77.0,100.0,100.0
2019-12-31,ZA15597N,ST8000NM0055,8001563222016,0,81.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,68.0,94.0,85.0,32.0,1.0,100.0,100.0
2019-12-31,ZA15597Q,ST8000NM0055,8001563222016,0,83.0,86.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,57.0,93.0,88.0,43.0,1.0,100.0,100.0
2019-12-31,ZA155AA5,ST8000NM0055,8001563222016,0,83.0,96.0,100.0,100.0,96.0,82.0,100.0,100.0,100.0,69.0,90.0,100.0,31.0,1.0,100.0,100.0
2019-12-31,ZA155AC8,ST8000NM0055,8001563222016,0,82.0,96.0,100.0,100.0,87.0,79.0,100.0,100.0,100.0,73.0,95.0,100.0,27.0,1.0,100.0,100.0
2019-12-31,ZA155J2W,ST8000NM0055,8001563222016,0,82.0,96.0,100.0,100.0,92.0,77.0,100.0,100.0,100.0,58.0,52.0,94.0,42.0,82.0,100.0,100.0
2019-12-31,ZA155L3M,ST8000NM0055,8001563222016,0,83.0,96.0,100.0,100.0,93.0,77.0,100.0,100.0,100.0,62.0,68.0,95.0,38.0,83.0,100.0,100.0
2019-12-31,ZA15612K,ST8000NM0055,8001563222016,0,83.0,96.0,100.0,100.0,92.0,77.0,100.0,100.0,100.0,62.0,72.0,94.0,38.0,83.0,100.0,100.0
2019-12-31,ZA1562ZJ,ST8000NM0055,8001563222016,0,80.0,87.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,68.0,78.0,85.0,32.0,1.0,100.0,100.0
2019-12-31,ZA156TZK,ST8000NM0055,8001563222016,0,80.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,68.0,98.0,85.0,32.0,1.0,100.0,100.0
2019-12-31,ZA156ZCK,ST8000NM0055,8001563222016,0,72.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,69.0,92.0,85.0,31.0,1.0,100.0,100.0
2019-12-31,ZA156ZCR,ST8000NM0055,8001563222016,0,80.0,85.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,74.0,93.0,88.0,26.0,1.0,100.0,100.0
2019-12-31,ZA156ZCT,ST8000NM0055,8001563222016,0,77.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,78.0,95.0,88.0,22.0,1.0,100.0,100.0
2019-12-31,ZA156ZCW,ST8000NM0055,8001563222016,0,81.0,90.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,78.0,92.0,85.0,22.0,1.0,100.0,100.0
2019-12-31,ZA156ZE3,ST8000NM0055,8001563222016,0,80.0,89.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,71.0,83.0,87.0,29.0,1.0,100.0,100.0
2019-12-31,ZA156ZG5,ST8000NM0055,8001563222016,0,82.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,78.0,89.0,88.0,22.0,1.0,100.0,100.0
2019-12-31,ZA156ZG7,ST8000NM0055,8001563222016,0,77.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,68.0,81.0,84.0,32.0,1.0,100.0,100.0
2019-12-31,ZA156ZGN,ST8000NM0055,8001563222016,0,76.0,88.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,71.0,83.0,85.0,29.0,1.0,100.0,100.0
2019-12-31,ZA157049,ST8000NM0055,8001563222016,0,79.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,78.0,94.0,87.0,22.0,1.0,100.0,100.0
2019-12-31,ZA15704C,ST8000NM0055,8001563222016,0,81.0,87.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,67.0,89.0,86.0,33.0,1.0,100.0,100.0
2019-12-31,ZA15704Q,ST8000NM0055,8001563222016,0,82.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,69.0,95.0,86.0,31.0,1.0,100.0,100.0
2019-11-22,ZA157051,ST8000NM0055,8001563222016,1,78.0,86.0,100.0,100.0,91.0,76.0,100.0,100.0,100.0,77.0,97.0,85.0,23.0,24.0,100.0,100.0
2019-12-31,ZA157053,ST8000NM0055,8001563222016,0,76.0,86.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,76.0,85.0,85.0,24.0,1.0,100.0,100.0
2019-12-31,ZA157056,ST8000NM0055,8001563222016,0,83.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,68.0,55.0,88.0,32.0,1.0,100.0,100.0
2019-12-31,ZA157059,ST8000NM0055,8001563222016,0,75.0,85.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,73.0,99.0,88.0,27.0,1.0,100.0,100.0
2019-12-31,ZA15705D,ST8000NM0055,8001563222016,0,82.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,73.0,95.0,84.0,27.0,1.0,100.0,100.0
2019-12-31,ZA15705H,ST8000NM0055,8001563222016,0,79.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,78.0,93.0,89.0,22.0,1.0,100.0,100.0
2019-12-31,ZA15705M,ST8000NM0055,8001563222016,0,84.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,78.0,98.0,87.0,22.0,1.0,100.0,100.0
2019-12-31,ZA15705N,ST8000NM0055,8001563222016,0,80.0,84.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,69.0,98.0,88.0,31.0,1.0,100.0,100.0
2019-12-31,ZA15705R,ST8000NM0055,8001563222016,0,83.0,84.0,100.0,100.0,88.0,75.0,100.0,100.0,100.0,78.0,92.0,88.0,22.0,1.0,100.0,100.0
2019-12-31,ZA15705Y,ST8000NM0055,8001563222016,0,80.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,77.0,99.0,85.0,23.0,1.0,100.0,100.0
2019-12-31,ZA157060,ST8000NM0055,8001563222016,0,83.0,90.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,68.0,70.0,84.0,32.0,1.0,100.0,100.0
2019-12-31,ZA157061,ST8000NM0055,8001563222016,0,77.0,84.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,78.0,98.0,90.0,22.0,1.0,100.0,100.0
2019-12-31,ZA157067,ST8000NM0055,8001563222016,0,82.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,77.0,97.0,86.0,23.0,1.0,100.0,100.0
2019-12-31,ZA157069,ST8000NM0055,8001563222016,0,75.0,90.0,100.0,100.0,87.0,75.0,100.0,100.0,100.0,79.0,97.0,90.0,21.0,1.0,100.0,100.0
2019-12-31,ZA15706C,ST8000NM0055,8001563222016,0,81.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,68.0,97.0,86.0,32.0,1.0,100.0,100.0
2019-12-31,ZA15706D,ST8000NM0055,8001563222016,0,83.0,84.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,76.0,97.0,86.0,24.0,1.0,100.0,100.0
2019-12-31,ZA15706G,ST8000NM0055,8001563222016,0,83.0,86.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,76.0,97.0,91.0,24.0,1.0,100.0,100.0
2019-12-31,ZA15706K,ST8000NM0055,8001563222016,0,83.0,90.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,79.0,86.0,89.0,21.0,1.0,100.0,100.0
2019-12-31,ZA15706M,ST8000NM0055,8001563222016,0,100.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,74.0,97.0,85.0,26.0,100.0,100.0,100.0
2019-12-31,ZA15706S,ST8000NM0055,8001563222016,0,80.0,84.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,71.0,98.0,86.0,29.0,1.0,100.0,100.0
2019-12-31,ZA15706V,ST8000NM0055,8001563222016,0,79.0,84.0,100.0,100.0,91.0,75.0,100.0,100.0,100.0,70.0,96.0,86.0,30.0,1.0,100.0,100.0
2019-12-31,ZA15706X,ST8000NM0055,8001563222016,0,79.0,84.0,100.0,100.0,89.0,75.0,100.0,100.0,100.0,78.0,90.0,88.0,22.0,1.0,100.0,100.0
2019-12-31,ZA157075,ST8000NM0055,8001563222016,0,82.0,84.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,70.0,87.0,85.0,30.0,1.0,100.0,100.0
2019-12-31,ZA15707B,ST8000NM0055,8001563222016,0,83.0,84.0,100.0,100.0,90.0,75.0,100.0,100.0,100.0,78.0,99.0,87.0,22.0,1.0,100.0,100.0
2019-12-31,ZA15707D,ST8000NM0055,8001563222016,0,84.0,84.0,100.0,100.0,89.0,75.0,100.0,100.0,100.0,73.0,96.0,90.0,27.0,1.0,100.0,100.0
