date,serial_number,model,capacity_bytes,failure,smart_1_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_9_raw,smart_12_raw,smart_184_raw,smart_187_raw,smart_188_raw,smart_190_raw,smart_191_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_195_raw,smart_197_raw,smart_198_raw,smart_199_raw,smart_240_raw,smart_241_raw,smart_242_raw
2019-12-31,ZA13Z8FA,ST8000DM002,8001563222016,0,125203280.0,9.0,0.0,2141704744.0,25803.0,9.0,0.0,0.0,0.0,32.0,4850.0,1.0,23122.0,32.0,125203280.0,0.0,0.0,0.0,25729.0,65413199408.0,195938960052.0
2019-12-31,ZA13Z8FD,ST8000DM002,8001563222016,0,13111648.0,9.0,0.0,2516331773.0,25816.0,9.0,0.0,0.0,0.0,34.0,5199.0,3.0,33575.0,34.0,13111648.0,0.0,0.0,0.0,25737.0,64711502992.0,186844044702.0
2019-12-31,ZA13Z8FF,ST8000DM002,8001563222016,0,132597704.0,9.0,0.0,1743738259.0,25813.0,8.0,0.0,0.0,0.0,24.0,4055.0,0.0,27067.0,24.0,132597704.0,0.0,0.0,0.0,25718.0,66266268024.0,200237011476.0
2019-12-31,ZA13Z8FG,ST8000DM002,8001563222016,0,42510664.0,7.0,0.0,2293022082.0,25812.0,7.0,0.0,0.0,0.0,36.0,12306.0,2.0,33366.0,36.0,42510664.0,0.0,0.0,0.0,25737.0,64958853448.0,189980499986.0
2019-12-31,ZA13Z8FK,ST8000DM002,8001563222016,0,21168264.0,5.0,0.0,2352129346.0,25811.0,5.0,0.0,0.0,0.0,32.0,5609.0,2.0,20270.0,32.0,21168264.0,0.0,0.0,0.0,25744.0,65440166000.0,187381220410.0
2019-12-31,ZA13Z8FL,ST8000DM002,8001563222016,0,16802664.0,4.0,0.0,1959259164.0,25816.0,4.0,0.0,0.0,0.0,36.0,6666.0,0.0,30899.0,36.0,16802664.0,0.0,0.0,0.0,25742.0,64155885016.0,177176198548.0
2019-12-31,ZA13Z8FM,ST8000DM002,8001563222016,0,37795696.0,9.0,0.0,2379422811.0,25818.0,9.0,0.0,0.0,0.0,33.0,5857.0,1.0,26973.0,33.0,37795696.0,0.0,0.0,0.0,25697.0,65166835144.0,169449655912.0
2019-12-31,ZA13Z8FP,ST8000DM002,8001563222016,0,209077872.0,2.0,0.0,2161076817.0,25818.0,2.0,0.0,0.0,0.0,37.0,2858.0,0.0,31170.0,37.0,209077872.0,0.0,0.0,0.0,25748.0,66045524760.0,170112587004.0
2019-12-31,ZA13Z8FQ,ST8000DM002,8001563222016,0,11012064.0,7.0,0.0,1422480294.0,25813.0,7.0,0.0,0.0,0.0,31.0,4749.0,2.0,25545.0,31.0,11012064.0,0.0,0.0,0.0,25738.0,64204843760.0,176787373140.0
2019-12-31,ZA13Z8FR,ST8000DM002,8001563222016,0,121067904.0,5.0,0.0,2478055192.0,25809.0,5.0,0.0,0.0,0.0,31.0,4177.0,1.0,33681.0,31.0,121067904.0,0.0,0.0,0.0,25735.0,64942737832.0,187223548938.0
2019-12-31,ZA13Z8FS,ST8000DM002,8001563222016,0,23006224.0,9.0,0.0,2008178663.0,25814.0,8.0,0.0,0.0,0.0,27.0,9328.0,0.0,31045.0,27.0,23006224.0,0.0,0.0,0.0,25720.0,65516759856.0,177856855148.0
2019-12-31,ZA13Z8FT,ST8000DM002,8001563222016,0,60106880.0,5.0,0.0,2561737111.0,25818.0,5.0,0.0,0.0,0.0,38.0,15151.0,0.0,35124.0,38.0,60106880.0,0.0,0.0,0.0,25745.0,65659241824.0,183212376010.0
2019-12-31,ZA13Z8G2,ST8000DM002,8001563222016,0,10845496.0,2.0,0.0,2259494870.0,25823.0,2.0,0.0,0.0,0.0,42.0,4769.0,0.0,26358.0,42.0,10845496.0,0.0,0.0,0.0,25752.0,64505446152.0,207244210272.0
2019-12-31,ZA13Z8G3,ST8000DM002,8001563222016,0,163794000.0,6.0,0.0,2496334856.0,25815.0,6.0,0.0,0.0,0.0,38.0,4998.0,1.0,34904.0,38.0,163794000.0,0.0,0.0,0.0,25740.0,64334651624.0,208098720152.0
2019-12-31,ZA13Z8G4,ST8000DM002,8001563222016,0,181111792.0,5.0,0.0,2229840524.0,25817.0,5.0,0.0,0.0,0.0,36.0,6124.0,0.0,32502.0,36.0,181111792.0,0.0,0.0,0.0,25741.0,64666849080.0,190956573954.0
2019-12-31,ZA13Z8G9,ST8000DM002,8001563222016,0,84212416.0,6.0,0.0,2460138040.0,25818.0,6.0,0.0,0.0,0.0,36.0,9577.0,1.0,34474.0,36.0,84212416.0,0.0,0.0,0.0,25741.0,65575022424.0,190781712978.0
2019-12-31,ZA13Z8GA,ST8000DM002,8001563222016,0,76939960.0,7.0,0.0,2233509479.0,25814.0,7.0,0.0,0.0,0.0,36.0,4579.0,1.0,33248.0,36.0,76939960.0,0.0,0.0,0.0,25728.0,64861447856.0,188029864427.0
2019-08-30,ZA13Z8GC,ST8000DM002,8001563222016,1,193896184.0,4.0,180.0,1400384151.0,22862.0,4.0,0.0,11.0,0.0,31.0,5021.0,0.0,18155.0,31.0,193896184.0,32.0,32.0,0.0,22795.0,60693682104.0,162286162012.0
2019-12-31,ZA13Z8GE,ST8000DM002,8001563222016,0,7547496.0,9.0,0.0,2562283418.0,25805.0,9.0,0.0,0.0,0.0,32.0,5202.0,0.0,36288.0,32.0,7547496.0,0.0,0.0,0.0,25726.0,64874327400.0,181140326980.0
2019-12-31,ZA13Z8GM,ST8000DM002,8001563222016,0,242223592.0,9.0,0.0,1559737090.0,25804.0,9.0,0.0,0.0,0.0,33.0,4123.0,0.0,25165.0,33.0,242223592.0,0.0,0.0,0.0,25729.0,65325052176.0,201403483140.0
2019-12-31,ZA13Z8GP,ST8000DM002,8001563222016,0,188256512.0,5.0,0.0,2628916603.0,27055.0,5.0,0.0,0.0,0.0,29.0,4881.0,1.0,34466.0,29.0,188256512.0,0.0,0.0,0.0,27012.0,68439694032.0,168094138594.0
2019-12-31,ZA13Z8GR,ST8000DM002,8001563222016,0,111140776.0,7.0,0.0,2353494479.0,25823.0,7.0,0.0,0.0,0.0,36.0,5370.0,2.0,32484.0,36.0,111140776.0,0.0,0.0,0.0,25747.0,64238401816.0,204812480818.0
2019-12-31,ZA13Z8GT,ST8000DM002,8001563222016,0,88846592.0,5.0,0.0,2708191820.0,25821.0,5.0,0.0,0.0,0.0,41.0,4987.0,0.0,29617.0,41.0,88846592.0,0.0,0.0,0.0,25749.0,64504196648.0,174368525714.0
2019-12-31,ZA13Z8GV,ST8000DM002,8001563222016,0,139810080.0,8.0,0.0,2557727596.0,25817.0,8.0,0.0,0.0,0.0,33.0,4764.0,2.0,29463.0,33.0,139810080.0,0.0,0.0,0.0,25736.0,65578062656.0,188346092100.0
2019-12-31,ZA13Z8GW,ST8000DM002,8001563222016,0,177188008.0,4.0,0.0,2141636506.0,25814.0,4.0,0.0,0.0,0.0,35.0,5758.0,1.0,32573.0,35.0,177188008.0,0.0,0.0,0.0,25742.0,64973222432.0,190266309692.0
2019-12-31,ZA13Z8GX,ST8000DM002,8001563222016,0,225301960.0,9.0,0.0,1508177310.0,25810.0,8.0,0.0,0.0,0.0,22.0,9148.0,0.0,18716.0,22.0,225301960.0,0.0,0.0,0.0,25719.0,65109571168.0,182434460964.0
2019-12-31,ZA13Z8GY,ST8000DM002,8001563222016,0,189632640.0,9.0,0.0,2265793876.0,25812.0,9.0,0.0,0.0,0.0,28.0,2726.0,1.0,31962.0,28.0,189632640.0,0.0,0.0,0.0,25688.0,64522421152.0,194632905976.0
2019-12-31,ZA13Z8H0,ST8000DM002,8001563222016,0,32926552.0,11.0,0.0,2586664453.0,25823.0,10.0,0.0,0.0,0.0,22.0,11117.0,2.0,34748.0,22.0,32926552.0,0.0,0.0,0.0,25729.0,65473762168.0,183741111604.0
2019-12-31,ZA13Z8H1,ST8000DM002,8001563222016,0,66608288.0,2.0,0.0,2300464711.0,25820.0,2.0,0.0,0.0,0.0,34.0,16132.0,0.0,14796.0,34.0,66608288.0,0.0,0.0,0.0,25753.0,65680423976.0,179317402365.0
2019-12-31,ZA13Z8H3,ST8000DM002,8001563222016,0,169482096.0,11.0,0.0,2153859696.0,25815.0,10.0,0.0,0.0,0.0,27.0,3426.0,3.0,29890.0,27.0,169482096.0,0.0,0.0,0.0,25721.0,64866458760.0,199421545330.0
